PCA_1,PCA_2,tSNE_1,tSNE_2,True_Label,Predicted_Label,PD_Probability,Correct
1.272013582416142,-0.3566196507640849,37.12986,26.66373,0,0,2.013297763324668e-09,True
-0.137912176258294,-1.7841957161743445,-14.2253685,100.51315,0,0,1.986977167979961e-09,True
1.4703066509416205,-0.44326314154216023,-45.957253,-68.839554,0,0,1.3240170271849305e-07,True
0.012961681264598741,-0.6100245356996893,52.566475,-10.608044,0,0,1.0062743103676384e-08,True
2.143898152452299,0.43564182890521386,-23.761868,-20.508547,0,0,5.47741049436002e-09,True
2.143898152452299,0.43564182890521386,-23.761868,-20.508547,0,0,5.47741049436002e-09,True
2.143898152452299,0.43564182890521386,-23.761868,-20.508547,0,0,5.47741049436002e-09,True
2.143898152452299,0.43564182890521386,-23.761868,-20.508547,0,0,5.47741049436002e-09,True
1.7836953949406038,0.08894506893470741,15.310184,-73.60851,0,0,1.4216130893986367e-09,True
1.7836953949406038,0.08894506893470741,15.310184,-73.60851,0,0,1.4216130893986367e-09,True
1.7836953949406038,0.08894506893470741,14.945669,-72.65596,0,0,1.4216130893986367e-09,True
0.8111464946525635,2.427463200267945,-20.259823,50.900673,0,0,2.8268081056758477e-09,True
0.294776152038532,0.16577383596964024,40.91651,78.268715,0,0,4.20155666798607e-09,True
0.294776152038532,0.16577383596964024,40.91651,78.268715,0,0,4.20155666798607e-09,True
0.294776152038532,0.16577383596964024,40.91651,78.268715,0,0,4.20155666798607e-09,True
-0.3943357669602283,-0.6279210361507467,-3.9805355,96.34693,0,0,3.797356817226781e-09,True
-0.5167163596621248,-0.8091589832152025,-41.78252,-10.42346,0,0,2.757675013499332e-09,True
0.352383447603268,1.0457117935360867,31.50766,56.247902,0,0,5.602830939237963e-09,True
0.352383447603268,1.0457117935360867,31.50766,56.247902,0,0,5.602830939237963e-09,True
-2.52093989628403,1.3540562224415613,-71.51322,64.04613,0,0,1.1761538400406169e-08,True
1.9086562274360408,-0.8928759355941204,-49.804363,-76.84491,0,0,2.1814012676969997e-09,True
0.7877639403708275,-2.13348581525354,-7.4840264,-108.801346,0,0,3.4831742602866235e-09,True
-0.28157905182291126,0.08284698737045564,-52.460743,71.998314,0,0,3.002351900517982e-09,True
-0.28405618648999253,0.25077273631307256,-26.47322,-73.431076,0,0,1.9261371886213113e-08,True
-0.28405618648999253,0.25077273631307256,-26.47322,-73.431076,0,0,1.9261371886213113e-08,True
-0.6008469557594809,-0.09998916233328205,76.34179,-49.167,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,75.448814,-47.838303,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,77.09755,-47.689983,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,73.8896,-47.823715,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,76.17654,-46.245426,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,76.17654,-46.245426,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,74.723724,-49.29971,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,75.448814,-47.838303,0,0,1.641291042353065e-08,True
-0.6008469557594809,-0.09998916233328205,74.46331,-46.332363,0,0,1.641291042353065e-08,True
0.34028646640641025,1.653116712780167,14.31094,-7.5859566,1,1,0.9997582797837061,True
-2.2147498496928,0.13409762907823677,-91.45691,39.901108,0,0,3.515889246373626e-09,True
-2.2147498496928,0.13409762907823677,-91.45691,39.901108,0,0,3.515889246373626e-09,True
-2.2147498496928,0.13409762907823677,-91.45691,39.901108,0,0,3.515889246373626e-09,True
-2.2147498496928,0.13409762907823677,-91.45691,39.901108,0,0,3.515889246373626e-09,True
0.4773330868681802,-1.1499145751888482,42.121628,6.9946976,0,0,2.287137637029228e-09,True
0.4773330868681802,-1.1499145751888482,42.121628,6.9946976,0,0,2.287137637029228e-09,True
0.5546097239542146,1.0637357125785378,-47.007793,80.892,0,0,1.98037202875924e-09,True
0.3957299397598581,-0.9938745930688351,-12.07935,93.25817,0,0,1.5810665972543598e-09,True
0.3957299397598581,-0.9938745930688351,-12.07935,93.25817,0,0,1.5810665972543598e-09,True
-0.605805766209098,0.27180592446529805,60.855534,-102.01183,0,0,2.49849256461687e-08,True
0.07027034253330042,-0.14524672895919633,52.881565,59.380123,0,0,1.1413245325081952e-08,True
-0.6476261970957331,-1.815267028731043,-26.245905,110.24479,0,0,2.0581776873575e-09,True
-0.6476261970957331,-1.815267028731043,-26.245905,110.24479,0,0,2.0581776873575e-09,True
-0.6476261970957331,-1.815267028731043,-26.245905,110.24479,0,0,2.0581776873575e-09,True
-0.6476261970957331,-1.815267028731043,-26.245905,110.24479,0,0,2.0581776873575e-09,True
-0.6476261970957331,-1.815267028731043,-26.245905,110.24479,0,0,2.0581776873575e-09,True
0.5595380026745216,1.5880226676997506,28.617437,112.950775,0,0,2.3498282797223284e-09,True
-1.9370656314685977,0.4832331432133549,-73.53826,64.205696,0,0,2.0412119754774818e-09,True
-1.9370656314685977,0.4832331432133549,-73.53826,64.205696,0,0,2.0412119754774818e-09,True
-1.9370656314685977,0.4832331432133549,-73.63385,65.45158,0,0,2.0412119754774818e-09,True
1.221189847213618,-0.09195577246151693,60.949306,-35.19738,0,0,1.554716258996759e-08,True
0.15707695123517706,-0.25465952140026704,46.998486,65.99571,0,0,2.3155073066829923e-09,True
0.15707695123517706,-0.25465952140026704,47.44069,65.089355,0,0,2.3155073066829923e-09,True
0.15707695123517706,-0.25465952140026704,46.402233,64.98129,0,0,2.3155073066829923e-09,True
-1.716358687529101,0.1278007017900303,60.418625,58.73456,0,0,4.2159121076341176e-08,True
1.4428871430698351,0.6373364268429643,-46.15331,-61.23598,0,0,8.930771152954479e-09,True
1.4428871430698351,0.6373364268429643,-46.15331,-61.23598,0,0,8.930771152954479e-09,True
-0.3887291491783813,1.8250464946486493,-22.188341,57.127823,0,0,4.910599059909914e-09,True
1.7652080034615567,0.5421323830982453,21.554546,-54.301426,0,0,3.6331730775752063e-09,True
1.7652080034615567,0.5421323830982453,21.554546,-54.301426,0,0,3.6331730775752063e-09,True
1.7652080034615567,0.5421323830982453,21.554546,-54.301426,0,0,3.6331730775752063e-09,True
1.7652080034615567,0.5421323830982453,21.554546,-54.301426,0,0,3.6331730775752063e-09,True
1.8416347770696113,-0.06917735015115116,-4.149612,-84.91677,0,0,3.921829520660503e-09,True
-0.5651340837351058,0.12596080030383597,-61.66117,71.126434,0,0,1.7492964338135857e-09,True
-0.5651340837351058,0.12596080030383597,-61.66117,71.126434,0,0,1.7492964338135857e-09,True
-0.5651340837351058,0.12596080030383597,-61.66117,71.126434,0,0,1.7492964338135857e-09,True
-0.5651340837351058,0.12596080030383597,-61.66117,71.126434,0,0,1.7492964338135857e-09,True
0.7443768581335972,-0.2426557844639853,-4.278166,89.2287,0,0,1.970580576918915e-09,True
1.1269120329051519,-1.8102809054744275,4.3060374,-108.74734,0,0,6.570020169143648e-07,True
2.05920350997354,-0.7523984496226162,47.60659,6.7773533,0,0,5.6676388761956953e-08,True
2.05920350997354,-0.7523984496226162,47.359356,6.193504,0,0,5.6676388761956953e-08,True
1.1981757869104692,2.5464190180760937,-47.060726,69.94342,0,0,3.2149670010399224e-09,True
-1.6767472432724133,-0.26966721632502094,-105.66975,46.107647,0,0,2.655789660941908e-09,True
-1.6767472432724133,-0.26966721632502094,-105.66975,46.107647,0,0,2.655789660941908e-09,True
-1.6767472432724133,-0.26966721632502094,-105.66975,46.107647,0,0,2.655789660941908e-09,True
-1.6767472432724133,-0.26966721632502094,-105.66975,46.107647,0,0,2.655789660941908e-09,True
0.5643945446422594,-2.5434488779864037,115.672325,0.6647882,0,0,5.261722610082617e-09,True
0.5643945446422594,-2.5434488779864037,115.672325,0.6647882,0,0,5.261722610082617e-09,True
1.3334795320465511,0.5741832223951926,47.400906,-31.26356,0,0,7.295243293624995e-09,True
1.3334795320465511,0.5741832223951926,47.400906,-31.26356,0,0,7.295243293624995e-09,True
1.176729030625885,0.09985542084075417,19.629572,-56.73044,0,0,5.02028250712402e-09,True
1.176729030625885,0.09985542084075417,19.629572,-56.73044,0,0,5.02028250712402e-09,True
1.176729030625885,0.09985542084075417,19.629572,-56.73044,0,0,5.02028250712402e-09,True
1.176729030625885,0.09985542084075417,19.629572,-56.73044,0,0,5.02028250712402e-09,True
1.176729030625885,0.09985542084075417,19.629572,-56.73044,0,0,5.02028250712402e-09,True
1.176729030625885,0.09985542084075417,19.629572,-56.73044,0,0,5.02028250712402e-09,True
-1.2086194135783188,-1.7484987087763122,67.70922,-50.203045,0,0,2.0037307962780797e-09,True
-2.007995394224294,-0.24947764734346722,-83.16145,-28.555563,0,0,2.347496271394123e-07,True
-1.6741028311575137,0.7203117864518945,-99.115776,34.677376,0,0,3.701642315926979e-09,True
-1.6741028311575137,0.7203117864518945,-99.99265,35.9916,0,0,3.701642315926979e-09,True
-1.6741028311575137,0.7203117864518945,-99.115776,34.677376,0,0,3.701642315926979e-09,True
-1.6741028311575137,0.7203117864518945,-101.13485,35.05667,0,0,3.701642315926979e-09,True
-1.6741028311575137,0.7203117864518945,-100.390915,33.944527,0,0,3.701642315926979e-09,True
-1.6741028311575137,0.7203117864518945,-99.99265,35.9916,0,0,3.701642315926979e-09,True
-0.3031389608971083,-0.041810507219999744,-3.9367628,94.310295,0,0,2.6252751527851394e-09,True
-0.5774210076812281,-0.3181527114031387,-40.501465,-9.786963,0,0,3.756474568698204e-09,True
2.1535655477686912,-0.06715776716106356,2.7457957,75.24085,0,0,2.483689842672305e-09,True
2.1535655477686912,-0.06715776716106356,3.7758324,75.34246,0,0,2.483689842672305e-09,True
2.1535655477686912,-0.06715776716106356,3.7758324,75.34246,0,0,2.483689842672305e-09,True
-1.5506506371696525,0.8111604349137327,74.30551,70.00897,0,0,2.3091751770882185e-09,True
0.759887832773723,0.3884892761613373,17.348438,-87.451126,0,0,2.562047494174754e-08,True
1.1477385630572594,-0.49793925645738957,-6.083231,72.33643,0,0,1.5198969044779982e-09,True
-0.05186306108020268,-1.3063047633368816,23.521427,-92.56226,0,0,4.717090142294897e-09,True
-0.05186306108020268,-1.3063047633368816,24.236534,-92.59681,0,0,4.717090142294897e-09,True
-1.4381591558020974,2.060556062350773,-60.297398,26.1834,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.297398,26.1834,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.297398,26.1834,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-58.717827,25.150604,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-58.81756,23.566656,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.692596,24.12903,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.692596,24.12903,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.692596,24.12903,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.692596,24.12903,0,0,1.736272835319999e-09,True
-1.4381591558020974,2.060556062350773,-60.692596,24.12903,0,0,1.736272835319999e-09,True
1.4284764884690415,-1.5714631849630785,-40.833706,-87.0352,0,0,5.638302483196953e-09,True
1.0648319602181993,-0.047784483869771244,6.5687256,-75.032814,0,0,2.1733281819234453e-09,True
0.5991790750064655,1.3934688642765878,-2.3022926,7.2533917,0,0,4.368440190958988e-09,True
0.5991790750064655,1.3934688642765878,-2.3022926,7.2533917,0,0,4.368440190958988e-09,True
-0.9988165510042752,-0.05123963443149607,76.48162,-59.926575,0,0,5.2757137936817605e-09,True
0.32692921275498166,0.5739019173092547,35.51354,63.34949,0,0,2.4365260266890847e-09,True
0.32692921275498166,0.5739019173092547,35.51354,63.34949,0,0,2.4365260266890847e-09,True
-0.846855050185095,3.2935018372562,-46.15244,18.723629,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-46.47549,20.340223,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-46.47549,20.340223,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-47.962097,18.458267,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-47.962097,18.458267,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-49.88373,19.108154,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-48.461937,20.52561,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-47.962097,18.458267,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-47.308613,21.958534,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-49.88373,19.108154,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-48.461937,20.52561,0,0,2.5219150115690245e-09,True
-0.846855050185095,3.2935018372562,-48.461937,20.52561,0,0,2.5219150115690245e-09,True
-2.5585653533947377,0.6339158288479437,67.88551,68.090126,0,0,1.0526320198851712e-08,True
-2.5585653533947377,0.6339158288479437,67.88551,68.090126,0,0,1.0526320198851712e-08,True
-0.7319452838638707,-0.1507174660172463,-25.836948,71.14416,0,0,2.1619191872707195e-09,True
1.0815302626879995,-0.7756605880444374,26.839626,82.31172,0,0,5.017563345874726e-08,True
1.3328897381110667,-1.3142319263088833,2.745283,-91.82651,0,0,7.84352410328398e-07,True
0.6782670639982077,-0.04316419966496341,-3.788124,67.34688,0,0,2.629821797627454e-09,True
-1.3939658399934851,1.064918233750755,-69.60622,55.794334,0,0,2.0345309866408883e-08,True
1.2161463216477988,-1.1527825444339972,125.06156,-15.226191,0,0,7.236171071677932e-07,True
-0.35066106928727425,-0.8737799437894296,49.318798,-103.72938,0,0,3.3596818434303176e-09,True
-0.35066106928727425,-0.8737799437894296,48.97292,-102.60776,0,0,3.3596818434303176e-09,True
-0.35066106928727425,-0.8737799437894296,48.220913,-103.49405,0,0,3.3596818434303176e-09,True
1.2785620442249488,-0.18638367691247926,96.23409,-21.887985,0,0,2.4600805158790444e-09,True
1.2785620442249488,-0.18638367691247926,96.23409,-21.887985,0,0,2.4600805158790444e-09,True
0.3445550143568894,0.21902560857748424,4.6631713,90.76426,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,5.104935,94.69206,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,5.956635,93.206245,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,3.49273,94.39643,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,5.956635,93.206245,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,2.8933,92.90394,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,4.5741267,92.12257,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,6.0822754,91.52473,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,3.2151957,91.488625,0,0,1.7585933386008304e-09,True
0.3445550143568894,0.21902560857748424,4.2917957,93.30105,0,0,1.7585933386008304e-09,True
-0.09701713052570697,-1.2555797684316132,29.304028,36.991367,0,0,1.129790541256716e-08,True
-0.09701713052570697,-1.2555797684316132,29.304028,36.991367,0,0,1.129790541256716e-08,True
-0.09701713052570697,-1.2555797684316132,29.304028,36.991367,0,0,1.129790541256716e-08,True
-0.09701713052570697,-1.2555797684316132,29.304028,36.991367,0,0,1.129790541256716e-08,True
0.35786768761610405,-1.157871978038095,13.51267,-105.8999,0,0,7.74819564196923e-09,True
0.35786768761610405,-1.157871978038095,13.805824,-104.766106,0,0,7.74819564196923e-09,True
0.35786768761610405,-1.157871978038095,13.51267,-105.8999,0,0,7.74819564196923e-09,True
-1.2147243354217248,2.249314659780412,-41.235275,47.023457,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-41.16754,44.851536,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-41.16754,44.851536,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-43.006195,44.529232,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-39.172546,46.73896,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-41.16754,44.851536,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-39.35859,45.269093,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-43.167694,46.298847,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-41.235275,47.023457,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-41.235275,47.023457,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-39.79913,48.334793,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-43.167694,46.298847,0,0,1.2329917846669425e-08,True
-1.2147243354217248,2.249314659780412,-41.235275,47.023457,0,0,1.2329917846669425e-08,True
1.5093981950863014,-0.7237502133068597,127.17947,-21.473536,0,0,3.5924360657307245e-09,True
1.0594113811426695,-1.937786500388841,3.3162508,-115.76586,0,0,1.3434091154193457e-09,True
1.0594113811426695,-1.937786500388841,4.691276,-114.7484,0,0,1.3434091154193457e-09,True
1.0594113811426695,-1.937786500388841,4.691276,-114.7484,0,0,1.3434091154193457e-09,True
1.0594113811426695,-1.937786500388841,3.3162508,-115.76586,0,0,1.3434091154193457e-09,True
1.0594113811426695,-1.937786500388841,3.0949848,-114.087456,0,0,1.3434091154193457e-09,True
1.0594113811426695,-1.937786500388841,4.691276,-114.7484,0,0,1.3434091154193457e-09,True
2.669826666321951,0.5912988559420622,5.5105557,-67.90417,0,0,2.5781849258672598e-09,True
-0.10604577086089058,-0.37855043097850183,-2.6318119,97.11057,0,0,6.768243571276515e-08,True
0.5522003377619498,1.054730562402843,-54.06156,63.416954,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-54.06156,63.416954,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-54.06156,63.416954,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-54.93515,61.625202,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-54.93515,61.625202,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-56.06257,63.295174,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-56.06257,63.295174,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-54.06156,63.416954,0,0,4.257002036991479e-09,True
0.5522003377619498,1.054730562402843,-56.06257,63.295174,0,0,4.257002036991479e-09,True
0.10165170432151013,-1.1916490420057377,103.17266,2.8655696,0,0,5.469136941840733e-08,True
-0.2553252368229718,0.6457024960363114,-59.781403,72.18931,0,0,1.3667655582571268e-09,True
0.617087454205502,1.199767921010099,78.0575,-33.180973,0,0,3.911784473926103e-08,True
0.617087454205502,1.199767921010099,78.0575,-33.180973,0,0,3.911784473926103e-08,True
0.617087454205502,1.199767921010099,78.0575,-33.180973,0,0,3.911784473926103e-08,True
0.617087454205502,1.199767921010099,78.0575,-33.180973,0,0,3.911784473926103e-08,True
0.1328003768233055,-1.1031398960662804,-12.253933,99.43606,0,0,4.451957543795492e-09,True
0.1328003768233055,-1.1031398960662804,-12.253933,99.43606,0,0,4.451957543795492e-09,True
0.889960730939355,0.4506483080131273,16.713835,-84.58324,1,1,0.999999987709642,True
0.889960730939355,0.4506483080131273,16.713835,-84.58324,1,1,0.999999987709642,True
0.889960730939355,0.4506483080131273,15.4633665,-83.292114,1,1,0.999999987709642,True
0.889960730939355,0.4506483080131273,16.713835,-84.58324,1,1,0.999999987709642,True
0.889960730939355,0.4506483080131273,16.713835,-84.58324,1,1,0.999999987709642,True
0.889960730939355,0.4506483080131273,16.713835,-84.58324,1,1,0.999999987709642,True
0.889960730939355,0.4506483080131273,14.992217,-84.97559,1,1,0.999999987709642,True
-0.5634702217475241,0.8049857538769645,-85.755325,0.6973172,0,0,3.84498774913616e-09,True
-2.0385019002616085,-0.0725789527535473,68.76506,63.055603,0,0,4.004498013103728e-09,True
-2.0385019002616085,-0.0725789527535473,68.76506,63.055603,0,0,4.004498013103728e-09,True
1.0419823506941854,-1.4736216090882033,27.219631,85.67526,0,0,3.1238955959620907e-09,True
1.0419823506941854,-1.4736216090882033,28.142664,85.347115,0,0,3.1238955959620907e-09,True
0.7022859135857834,1.446636834856803,-1.7855935,-47.415714,0,0,2.5211587000102186e-09,True
0.7022859135857834,1.446636834856803,-0.84233487,-48.06027,0,0,2.5211587000102186e-09,True
0.7022859135857834,1.446636834856803,-0.84233487,-48.06027,0,0,2.5211587000102186e-09,True
0.8855965425853018,-0.8269104257562145,-41.18129,-19.196995,0,0,5.29719990271448e-08,True
0.7384455948274052,0.7210189983196494,79.76219,-31.734854,0,0,9.79494629746629e-08,True
-0.7708730849846523,-0.6200956100269692,74.92995,-93.9049,0,0,3.2474406576675204e-09,True
-0.7708730849846523,-0.6200956100269692,74.92995,-93.9049,0,0,3.2474406576675204e-09,True
-0.212744692692899,0.20094430912395506,73.60681,-91.68184,0,0,2.5398078097879424e-09,True
-0.212744692692899,0.20094430912395506,73.60681,-91.68184,0,0,2.5398078097879424e-09,True
-0.005135337846754298,0.5387010934195358,-40.33008,-31.260447,0,0,5.318962917818799e-09,True
-0.005135337846754298,0.5387010934195358,-40.33008,-31.260447,0,0,5.318962917818799e-09,True
-0.005135337846754298,0.5387010934195358,-40.33008,-31.260447,0,0,5.318962917818799e-09,True
-0.005135337846754298,0.5387010934195358,-40.33008,-31.260447,0,0,5.318962917818799e-09,True
-0.3014898385697426,1.0672513307869058,-2.8417382,9.557717,0,0,1.810154691457429e-08,True
-0.3939040254156099,-2.1372303503305647,1.2476057,-126.51928,0,0,2.184182330927701e-09,True
-0.3939040254156099,-2.1372303503305647,0.105944045,-127.913666,0,0,2.184182330927701e-09,True
